     NODOS    D.PRESCRITOS    F.PRESCRITAS
      1681              81             159
    PUNTOS     COORDENADAS
         1      0.0000000000000      0.0000000000000
         2      0.0250000000000      0.0000000000000
         3      0.0500000000000      0.0000000000000
         4      0.0750000000000      0.0000000000000
         5      0.1000000000000      0.0000000000000
         6      0.1250000000000      0.0000000000000
         7      0.1500000000000      0.0000000000000
         8      0.1750000000000      0.0000000000000
         9      0.2000000000000      0.0000000000000
        10      0.2250000000000      0.0000000000000
        11      0.2500000000000      0.0000000000000
        12      0.2750000000000      0.0000000000000
        13      0.3000000000000      0.0000000000000
        14      0.3250000000000      0.0000000000000
        15      0.3500000000000      0.0000000000000
        16      0.3750000000000      0.0000000000000
        17      0.4000000000000      0.0000000000000
        18      0.4250000000000      0.0000000000000
        19      0.4500000000000      0.0000000000000
        20      0.4750000000000      0.0000000000000
        21      0.5000000000000      0.0000000000000
        22      0.5250000000000      0.0000000000000
        23      0.5500000000000      0.0000000000000
        24      0.5750000000000      0.0000000000000
        25      0.6000000000000      0.0000000000000
        26      0.6250000000000      0.0000000000000
        27      0.6500000000000      0.0000000000000
        28      0.6750000000000      0.0000000000000
        29      0.7000000000000      0.0000000000000
        30      0.7250000000000      0.0000000000000
        31      0.7500000000000      0.0000000000000
        32      0.7750000000000      0.0000000000000
        33      0.8000000000000      0.0000000000000
        34      0.8250000000000      0.0000000000000
        35      0.8500000000000      0.0000000000000
        36      0.8750000000000      0.0000000000000
        37      0.9000000000000      0.0000000000000
        38      0.9250000000000      0.0000000000000
        39      0.9500000000000      0.0000000000000
        40      0.9750000000000      0.0000000000000
        41      1.0000000000000      0.0000000000000
        42      0.0000000000000      0.0250000000000
        43      0.0250000000000      0.0250000000000
        44      0.0500000000000      0.0250000000000
        45      0.0750000000000      0.0250000000000
        46      0.1000000000000      0.0250000000000
        47      0.1250000000000      0.0250000000000
        48      0.1500000000000      0.0250000000000
        49      0.1750000000000      0.0250000000000
        50      0.2000000000000      0.0250000000000
        51      0.2250000000000      0.0250000000000
        52      0.2500000000000      0.0250000000000
        53      0.2750000000000      0.0250000000000
        54      0.3000000000000      0.0250000000000
        55      0.3250000000000      0.0250000000000
        56      0.3500000000000      0.0250000000000
        57      0.3750000000000      0.0250000000000
        58      0.4000000000000      0.0250000000000
        59      0.4250000000000      0.0250000000000
        60      0.4500000000000      0.0250000000000
        61      0.4750000000000      0.0250000000000
        62      0.5000000000000      0.0250000000000
        63      0.5250000000000      0.0250000000000
        64      0.5500000000000      0.0250000000000
        65      0.5750000000000      0.0250000000000
        66      0.6000000000000      0.0250000000000
        67      0.6250000000000      0.0250000000000
        68      0.6500000000000      0.0250000000000
        69      0.6750000000000      0.0250000000000
        70      0.7000000000000      0.0250000000000
        71      0.7250000000000      0.0250000000000
        72      0.7500000000000      0.0250000000000
        73      0.7750000000000      0.0250000000000
        74      0.8000000000000      0.0250000000000
        75      0.8250000000000      0.0250000000000
        76      0.8500000000000      0.0250000000000
        77      0.8750000000000      0.0250000000000
        78      0.9000000000000      0.0250000000000
        79      0.9250000000000      0.0250000000000
        80      0.9500000000000      0.0250000000000
        81      0.9750000000000      0.0250000000000
        82      1.0000000000000      0.0250000000000
        83      0.0000000000000      0.0500000000000
